iata_code,latitude_deg,longitude_deg,iso_region
WPL,49.887335,-124.53372,CA-BC
XQU,49.337456,-124.393086,CA-BC
YMP,50.57348,-127.027702,CA-BC
YRN,51.683985,-127.264044,CA-BC
YTG,50.885359,-126.831069,CA-BC
YMU,50.07137,-124.98362,CA-BC
YAV,48.852241,-123.301982,CA-BC
YSX,52.150002,-128.08299,CA-BC
YGG,48.8545,-123.4969,CA-BC
YTB,53.416698,-129.25,CA-BC
YZA,50.775258,-121.321314,CA-BC
ZEL,52.185001,-128.156994,CA-BC
CBC,-18.91777778,125.5377778,AU-WA
YPB,49.321899,-124.931,CA-BC
YBO,56.966702,-130.25,CA-BC
TNS,61.95690155,-128.2030029,CA-NT
TUX,55.02500153,-120.9349976,CA-BC
YWM,52.567377,-55.784883,CA-NL
YSO,54.9105,-59.78507,CA-NL
YBI,53.469836,-55.787501,CA-NL
YHG,52.765774,-56.11237,CA-NL
YFX,52.372799,-55.673901,CA-NL
YHA,52.52809906,-56.28609848,CA-NL
YRG,54.17969894,-58.45750046,CA-NL
KGN,-6.468027,16.805012,CD-KG
DVK,64.51139832,-110.2890015,CA-NT
JOJ,68.12527466,-106.5852814,CA-NU
ZFW,56.08140183,-118.4349976,CA-AB
YJP,53.319199,-117.752998,CA-AB
YLE,63.13169861,-117.2460022,CA-NT
YDC,53.26580048,-114.9599991,CA-AB
NML,57.05559921,-111.5739975,CA-AB
CFM,55.695301,-111.278999,CA-AB
KWD,7.964938,23.526018,CF-HK
GSL,62.59809875,-111.5429993,CA-NT
XMP,63.18109894,-130.2019959,CA-YT
DAS,66.703053,-119.716816,CA-NT
YFI,57.275833,-110.976666,CA-AB
YOE,55.7094,-117.094002,CA-AB
TIL,51.05749893,-113.6240005,CA-AB
OKG,-1.448330045,15.07330036,CG-8
CGA,55.478802,-133.147995,US-AK
CGG,16.1941,122.0651,PH-AUR
GHK,63.435198,-109.144812,CA-NT
CHP,65.48549652,-144.6109924,US-AK
CIV,55.217,-132.21,US-AK
LRQ,56.24860001,-101.3040009,CA-MB
YDJ,58.66249847,-103.538002,CA-SK
YDU,60.29190063,-102.5019989,CA-NT
YFL,62.7,-109.167,CA-NT
XCL,58.39110184,-109.5159988,CA-SK
YKE,54.915298,-94.798103,CA-MB
SUR,52.70859909,-88.54190063,CA-ON
CKD,61.870315,-158.137636,US-AK
YTT,52.83670044,-104.0670013,CA-SK
YAX,53.8492012,-89.57939911,CA-ON
WNN,52.893902,-89.2892,CA-ON
YBS,52.6067009,-90.37689972,CA-ON
YNO,52.49000168,-92.97109985,CA-ON
CKR,48.5978,-122.9979,US-WA
CKU,60.54389954,-145.727005,US-AK
YDW,60.315719,-103.131324,CA-NT
CKX,64.066495,-141.951342,US-AK
CMT,-2.2468,-49.56,BR-PA
CMZ,-17.8331,35.3341,MZ-S
ZKL,29.376484,104.625789,CN-51
BZX,31.73842,106.644872,CN-51
DFA,33.708533,110.249284,CN-61
HSC,24.9786,113.420998,CN-44
JGS,26.856899,114.737,CN-36
JNH,30.705535,120.679779,CN-33
DWS,48.38745,124.43127,CN-15
LCT,37.91305,114.59166,CN-13
WHN,30.25521,114.062805,CN-42
NAY,39.48595,116.37236,CN-11
PFA,45.59886,126.65808,CN-23
PNJ,37.80473,120.80954,CN-37
CBZ,37.61055,117.885699,CN-37
DDR,28.604567,86.798,CN-54
HQL,37.661333,75.288877,CN-65
HEW,29.122619,120.24289,CN-33
JDE,29.360905,119.180829,CN-33
HLJ,46.12779,125.77354,CN-23
TYC,37.50312,112.424126,CN-14
WRH,46.01761,85.657436,CN-65
JRJ,25.960236,116.077016,CN-36
APJ,30.397898,81.13317,CN-54
ZFL,43.088477,81.223013,CN-65
YEH,38.588095,106.539788,CN-64
LCS,24.26652,97.9048,CN-53
LFH,26.64518,99.54419,CN-53
ZGN,22.519296,113.361307,CN-44
BZJ,33.560777,115.911859,CN-34
BKV,41.656944,110.3125,CN-15
HJB,42.976395,83.995543,CN-65
OTQ,38.1712,107.3905,CN-15
JBK,44.166086,89.55014,CN-65
LIJ,28.3727,119.839,CN-33
YHJ,28.700972,116.107694,CN-36
OTO,39.03139,107.98889,CN-15
BFY,33.165808,117.057295,CN-34
XBE,53.96559906,-91.02719879,CA-ON
YNP,55.913898,-61.184399,CA-NL
YWR,48.6269,-85.223297,CA-ON
YPD,45.2575,-79.829697,CA-ON
XBR,44.63940048,-75.75029755,CA-ON
KIF,53.01250076,-89.8553009,CA-ON
LCR,-1.456361,-72.801086,CO-AMA
YEB,46.421233,-84.096478,CA-ON
CPI,-5.448333333,152.0819444,PG-EBR
YSI,45.173302,-80.137497,CA-ON
KEW,52.9911,-92.836403,CA-ON
ACO,9.693365,-85.091216,CR-P
KFM,55.355598,-110.637001,CA-AB
YSA,43.928235,-59.948986,CA-NS
YLS,49.03030014,-77.01719666,CA-QC
YNX,63.593601,-110.905998,CA-NT
SSQ,48.91719818,-79.1785965,CA-QC
YKU,53.80559921,-78.91690063,CA-QC
ZTB,50.67440033,-59.38359833,CA-QC
ZKG,50.195801,-61.2658,CA-QC
YWQ,49.9434,-71.138,CA-QC
CTP,-1.225365,-46.019057,BR-MA
YAU,61.662201,-73.321404,CA-QC
ZGS,50.259553,-60.674357,CA-QC
YFG,54.55390167,-71.1733017,CA-QC
ZLT,50.8307991,-58.9756012,CA-QC
CUJ,11.8553,119.9378,PH-PLW
CVL,-9.67,150.0197222,PG-MBA
CXC,61.582901,-144.427002,US-AK
YAB,73.006101,-85.04616,CA-NU
YAC,51.7272,-91.824402,CA-ON
YAR,53.57170105,-76.1964035,CA-QC
YAG,48.655749,-93.44349,CA-ON
YAH,53.75469971,-73.6753006,CA-QC
YAL,50.582199,-126.916,CA-BC
YAM,46.483216,-84.508467,CA-ON
XKS,53.52470016,-88.64279938,CA-ON
YKG,60.027199,-69.999199,CA-QC
YAT,52.927502,-82.4319,CA-ON
YAY,51.391909,-56.08321,CA-NL
YAZ,49.079833,-125.775583,CA-BC
YBA,51.208222,-115.540624,CA-AB
YBB,68.535711,-89.805508,CA-NU
YBC,49.1325,-68.204399,CA-QC
QBC,52.387501,-126.596001,CA-BC
YBE,59.561401,-108.481003,CA-SK
YBY,54.304199,-110.744003,CA-AB
YBG,48.331908,-70.992909,CA-QC
YBK,64.29889679,-96.07779694,CA-NU
YBL,49.950802,-125.271004,CA-BC
XTL,58.706308,-98.511057,CA-MB
YBR,49.91,-99.951897,CA-MB
YBT,57.8894,-101.679001,CA-MB
YBV,52.358898,-97.018303,CA-MB
YBX,51.4436,-57.185299,CA-QC
YRF,53.682501,-57.042303,CA-NL
YCB,69.10810089,-105.1380005,CA-NU
YCC,45.092637,-74.567724,CA-ON
YCD,49.05497,-123.869863,CA-BC
YCE,43.285599,-81.508301,CA-ON
YCG,49.296398,-117.632004,CA-BC
YCH,47.007801,-65.449203,CA-NB
XCM,42.3064003,-82.08190155,CA-ON
YCL,47.990799,-66.330299,CA-NB
YCN,49.10559845,-81.01360321,CA-ON
YCO,67.816408,-115.14307,CA-NU
YCQ,55.68719864,-121.6269989,CA-BC
YCR,54.609758,-97.762442,CA-MB
YCS,63.346901,-90.731102,CA-NU
YCT,52.07500076,-111.4449997,CA-AB
YCW,49.153157,-121.939309,CA-BC
YCY,70.486099,-68.516701,CA-NU
YCZ,50.331052,-115.873739,CA-BC
YDA,64.04309845,-139.128006,CA-YT
YDB,61.371101,-139.041,CA-YT
YDF,49.2108,-57.391399,CA-NL
YDL,58.422199,-130.031998,CA-BC
XRR,61.97060013,-132.4230042,CA-YT
YDN,51.1008,-100.052002,CA-MB
YDO,48.7785,-72.375,CA-QC
YDP,56.550778,-61.682224,CA-NL
YDQ,55.741245,-120.183263,CA-BC
YEG,53.3097,-113.580002,CA-AB
YEK,61.0942,-94.070801,CA-NU
YEL,46.35139847,-82.56140137,CA-ON
YEM,45.842435,-81.857595,CA-ON
YEN,49.21030045,-102.9660034,CA-SK
YER,56.018902,-87.676102,CA-ON
YET,53.57889938,-116.4649963,CA-AB
YEU,79.99469757,-85.81420136,CA-NU
YEV,68.30419922,-133.4830017,CA-NT
YEY,48.563903,-78.249702,CA-QC
YFA,52.203451,-81.695194,CA-ON
YFB,63.756402,-68.555801,CA-NU
YFC,45.8689003,-66.53720093,CA-NB
YFE,48.74610138,-69.09719849,CA-QC
YFH,51.561901,-87.907799,CA-ON
YTM,46.409401,-74.779999,CA-QC
YFO,54.678101,-101.681999,CA-MB
YFR,61.18080139,-113.6900024,CA-NT
YFS,61.7602005,-121.2369995,CA-NT
YMN,55.077335,-59.187942,CA-NL
YGB,49.694341,-124.518099,CA-BC
YGH,66.240658,-128.647757,CA-NT
YGK,44.2253,-76.596901,CA-ON
YGL,53.62530136,-77.70420074,CA-QC
YGM,50.62810135,-97.04329681,CA-MB
YGO,54.55768,-94.490061,CA-MB
YGP,48.774915,-64.481893,CA-QC
YGQ,49.77830124,-86.93939972,CA-ON
YGR,47.425242,-61.778612,CA-QC
YGT,69.3647,-81.816101,CA-NU
YGV,50.281898,-63.611401,CA-QC
YGW,55.2818985,-77.76529694,CA-QC
YGX,56.35712,-94.711504,CA-MB
YGZ,76.425823,-82.908583,CA-NU
YQC,61.046398,-69.617798,CA-QC
YHB,52.81669998,-102.310997,CA-SK
CXH,49.291265,-123.11717,CA-BC
YHD,49.831699,-92.744202,CA-ON
YHE,49.368865,-121.49495,CA-BC
YHF,49.71419907,-83.68609619,CA-ON
YNS,51.691101,-76.135597,CA-QC
YHI,70.762802,-117.806,CA-NT
YHK,68.635597,-95.849701,CA-NU
YHM,43.17359924,-79.93499756,CA-ON
YHN,49.19309998,-84.7589035,CA-ON
YHO,55.448757,-60.228124,CA-NL
YHP,52.1133,-94.2556,CA-ON
YHR,50.468322,-59.637823,CA-QC
YHT,60.7892,-137.546005,CA-YT
YHU,45.517502,-73.416901,CA-QC
YHY,60.83969879,-115.7829971,CA-NT
YHZ,44.88079834,-63.50859833,CA-NS
YIB,48.773899,-91.638603,CA-ON
YDG,44.54584504,-65.78542471,CA-NS
YIF,51.2117,-58.658298,CA-QC
YIK,62.417301,-77.925301,CA-QC
YIO,72.689494,-77.968941,CA-NU
YIV,53.85720062,-94.6536026,CA-MB
YJA,52.996418,-118.060233,CA-AB
YJF,60.2358017,-123.4690018,CA-NT
YJN,45.29439926,-73.28109741,CA-QC
YJT,48.544201,-58.549999,CA-NL
YKA,50.703038,-120.448641,CA-BC
YKC,58.23609924,-103.6780014,CA-SK
LAK,68.223297,-135.00599,CA-NT
YKF,43.4608,-80.378601,CA-ON
YWB,61.5886,-71.929398,CA-QC
YKJ,57.2560997,-105.6179962,CA-SK
YKL,54.80530167,-66.80529785,CA-QC
YKD,44.201401,-81.606697,CA-ON
AKV,60.8186,-78.148598,CA-QC
YOG,51.65859985,-85.90170288,CA-ON
YKQ,51.473301,-78.758301,CA-QC
YKX,48.21030045,-79.98139954,CA-ON
YKY,51.51750183,-109.1809998,CA-SK
YPJ,59.2967,-69.599701,CA-QC
YLB,54.77030182,-112.0319977,CA-AB
YLC,62.848253,-69.877853,CA-NU
YLD,47.81999969,-83.34670258,CA-ON
YLH,52.195599,-87.934196,CA-ON
YLJ,54.12530136,-108.5230026,CA-SK
YSG,62.417823,-110.682793,CA-NT
YLL,53.3092,-110.072998,CA-AB
YLQ,47.40969849,-72.78890228,CA-QC
YLR,56.51330185,-99.98529816,CA-MB
YLK,44.485056,-79.554663,CA-ON
YLT,82.517799,-62.280602,CA-NU
XGR,58.711399,-65.992798,CA-QC
YLW,49.9561,-119.377998,CA-BC
CYM,57.5149,-134.945999,US-AK
YMA,63.61640167,-135.8679962,CA-YT
YME,48.85689926,-67.45330048,CA-QC
YMG,49.08390045,-85.86060333,CA-ON
YMH,52.302837,-55.847433,CA-NL
YMJ,50.33029938,-105.5589981,CA-SK
YML,47.59749985,-70.22389984,CA-QC
YMM,56.65330124,-111.2220001,CA-AB
YMO,51.29109955,-80.60780334,CA-ON
YMT,49.77190018,-74.52809906,CA-QC
YUD,56.536098,-76.518303,CA-QC
YMW,46.2728,-75.990601,CA-QC
YMX,45.679501,-74.038696,CA-QC
YNA,50.190114,-61.78898,CA-QC
YNC,53.010601,-78.8311,CA-QC
YND,45.521702,-75.563599,CA-QC
YNE,53.958302,-97.8442,CA-MB
YNH,56.035142,-121.978326,CA-BC
YLY,49.1008,-122.630997,CA-BC
YNL,58.27669907,-104.0820007,CA-SK
YNM,49.76169968,-77.80280304,CA-QC
HZP,57.381699,-111.700996,CA-AB
YOA,64.69889832,-110.6149979,CA-NT
YOC,67.570602,-139.839005,CA-YT
YOD,54.40499878,-110.2789993,CA-AB
YOH,54.9333,-95.2789,CA-MB
YOJ,58.62139893,-117.1650009,CA-AB
YOO,43.922798,-78.894997,CA-ON
YOP,58.491402,-119.407997,CA-AB
YOS,44.59030151,-80.83750153,CA-ON
YOW,45.322498,-75.669197,CA-ON
YPA,53.21419907,-105.6729965,CA-SK
YPC,69.360838,-124.07547,CA-NT
YPS,45.65670013,-61.36809921,CA-NS
YPE,56.226898,-117.446999,CA-AB
YPG,49.903099,-98.273817,CA-MB
YPH,58.471901,-78.076897,CA-QC
YPL,51.44639969,-90.21420288,CA-ON
YPM,51.819698,-93.973297,CA-ON
YPN,49.836399,-64.288597,CA-QC
YPO,54.987932,-85.442648,CA-ON
YPQ,44.23,-78.363297,CA-ON
YPR,54.28609848,-130.4450073,CA-BC
YPW,49.83420181,-124.5,CA-BC
YPX,60.050598,-77.286903,CA-QC
YPY,58.76720047,-111.1169968,CA-AB
YPZ,54.3764,-125.950996,CA-BC
YQA,44.975376,-79.306546,CA-ON
YQB,46.7911,-71.393303,CA-QC
YQD,53.97140121,-101.0910034,CA-MB
YQF,52.182201,-113.893997,CA-AB
YQG,42.27560043,-82.95559692,CA-ON
YQH,60.116839,-128.821993,CA-YT
YQI,43.82690048,-66.08809662,CA-NS
YQK,49.78829956,-94.36309814,CA-ON
YQL,49.63029861,-112.8000031,CA-AB
YQM,46.112202,-64.678596,CA-NB
YQN,50.18280029,-86.6964035,CA-ON
YQQ,49.7108,-124.887001,CA-BC
YQR,50.43190002,-104.6660004,CA-SK
YQS,42.77000046,-81.1108017,CA-ON
YQT,48.37189865,-89.32389832,CA-ON
YQU,55.17969894,-118.8850021,CA-AB
YQV,51.26470184,-102.461998,CA-SK
YQW,52.769409,-108.243742,CA-SK
YQX,48.936258,-54.567719,CA-NL
YQY,46.1614,-60.047798,CA-NS
YQZ,53.02610016,-122.5100021,CA-BC
YRA,64.116096,-117.309998,CA-NT
YRB,74.71690369,-94.9693985,CA-NU
YRI,47.76440048,-69.58470154,CA-QC
YRJ,48.519665,-72.265735,CA-QC
YRL,51.06689835,-93.79309845,CA-ON
YRM,52.42969894,-114.9039993,CA-AB
YRO,45.46030045,-75.64610291,CA-ON
YRQ,46.35279846,-72.67939758,CA-QC
YRS,54.167198,-93.557198,CA-MB
YRT,62.81140137,-92.11579895,CA-NU
YRV,50.962245,-118.184258,CA-BC
YSB,46.625,-80.79889679,CA-ON
YSC,45.438599,-71.691399,CA-QC
YSD,50.276359,-111.180189,CA-AB
YSE,49.78170013,-123.1620026,CA-BC
YSF,59.25030136,-105.8410034,CA-SK
YSH,44.945801,-75.940598,CA-ON
YSJ,45.31610107,-65.89029694,CA-NB
YSK,56.536891,-79.250221,CA-NU
YSL,47.157097,-67.836242,CA-NB
YSM,60.020302,-111.961998,CA-NT
YCM,43.191598,-79.171686,CA-ON
YSP,48.75529861,-86.3443985,CA-ON
YST,53.845261,-94.851966,CA-MB
YSU,46.440601,-63.833599,CA-PE
YSY,71.993896,-125.242996,CA-NT
YTA,45.86439896,-77.25170135,CA-ON
YTE,64.230003,-76.526703,CA-NU
YTF,48.5089,-71.641899,CA-QC
YTH,55.80110168,-97.86419678,CA-MB
YTL,53.817799,-89.896896,CA-ON
YTQ,58.667801,-69.955803,CA-QC
YTR,44.1189003,-77.52809906,CA-ON
YTS,48.56969833,-81.37670136,CA-ON
YTZ,43.627499,-79.396202,CA-ON
YUB,69.433296,-133.026001,CA-NT
YUL,45.467837,-73.742294,CA-QC
YUT,66.521024,-86.225166,CA-NU
YUX,68.7761,-81.2425,CA-NU
YUY,48.20610046,-78.83560181,CA-QC
YVB,48.071098,-65.460297,CA-QC
YVC,55.15140152,-105.262001,CA-SK
YVG,53.357714,-110.827388,CA-AB
YVE,50.246163,-119.330963,CA-BC
YCK,67.02015,-126.128364,CA-NT
YVM,67.54656,-64.03141,CA-NU
YVO,48.05329895,-77.78279877,CA-QC
YVP,58.09609985,-68.42690277,CA-QC
YVQ,65.28160095,-126.7979965,CA-NT
YVR,49.19390106,-123.1839981,CA-BC
YVT,55.84189987,-108.4179993,CA-SK
YVV,44.7458,-81.107201,CA-ON
YVZ,52.655613,-94.061208,CA-ON
YWA,45.952202,-77.319199,CA-ON
YFJ,64.190804,-114.077002,CA-NT
YWG,49.90999985,-97.23989868,CA-MB
YWH,48.423782,-123.37198,CA-BC
YWJ,65.211098,-123.435997,CA-NT
YWK,52.9219017,-66.86440277,CA-NL
YWL,52.18310165,-122.0540009,CA-BC
YWP,52.959393,-87.374868,CA-ON
YWY,63.20940018,-123.4369965,CA-NT
YXC,49.6108017,-115.7819977,CA-BC
YXE,52.17079926,-106.6999969,CA-SK
YXH,50.018902,-110.721001,CA-AB
YXJ,56.238098,-120.739998,CA-BC
YXK,48.477644,-68.496323,CA-QC
YXL,50.11389923,-91.90529633,CA-ON
YXN,62.240002,-92.598099,CA-NU
YXP,66.144878,-65.713606,CA-NU
YXQ,62.41030121,-140.8670044,CA-YT
YXR,47.69740065,-79.84734535,CA-ON
YXS,53.884311,-122.666554,CA-BC
YXT,54.468498,-128.576009,CA-BC
YXU,43.035599,-81.1539,CA-ON
YXX,49.025299,-122.361,CA-BC
YXY,60.709599,-135.067001,CA-YT
YXZ,47.96670151,-84.78669739,CA-ON
YYB,46.363602,-79.422798,CA-ON
YYC,51.118822,-114.009933,CA-AB
YYD,54.8246994,-127.1829987,CA-BC
YYE,58.83639908,-122.5970001,CA-BC
YYF,49.46310043,-119.6019974,CA-BC
YYG,46.29000092,-63.12110138,CA-PE
YYH,69.5467,-93.576698,CA-NU
YYJ,48.647201,-123.427792,CA-BC
YYL,56.86389923,-101.0759964,CA-MB
YYM,49.63639832,-114.0940018,CA-AB
YYN,50.29190063,-107.6910019,CA-SK
YYQ,58.73920059,-94.06500244,CA-MB
YYR,53.31919861,-60.42580032,CA-NL
YYT,47.618599,-52.7519,CA-NL
YYU,49.411587,-82.469645,CA-ON
YYW,50.29029846,-88.90969849,CA-ON
YYY,48.60860062,-68.20809937,CA-QC
YYZ,43.6772,-79.6306,CA-ON
YZE,45.8853,-82.567802,CA-ON
YZF,62.462799,-114.440002,CA-NT
YZG,62.179401,-75.667198,CA-QC
YZH,55.292945,-114.777276,CA-AB
YZP,53.25429916,-131.8139954,CA-BC
YZR,42.999401,-82.308899,CA-ON
YZS,64.19329834,-83.35939789,CA-NU
YZT,50.68059921,-127.3669968,CA-BC
YZU,54.143902,-115.787003,CA-AB
YZV,50.22330093,-66.26560211,CA-QC
YZW,60.17279816,-132.7429962,CA-YT
YZX,44.9844017,-64.91690063,CA-NS
ZAC,56.089401,-96.089203,CA-MB
YSN,50.682802,-119.228996,CA-BC
YDT,49.0742,-123.012001,CA-BC
ILF,56.051622,-95.61882,CA-MB
ZBF,47.6297,-65.738899,CA-NB
ZBM,45.290798,-72.741402,CA-QC
KES,56.03749847,-96.50969696,CA-MB
ZEM,52.226398,-78.522499,CA-QC
ZFA,62.20750046,-133.3760071,CA-YT
ZFD,59.3344,-107.181999,CA-SK
XPK,55.749199,-101.265999,CA-MB
ZFM,67.406993,-134.860182,CA-NT
ZFN,64.909496,-125.570297,CA-NT
ZGF,49.015598,-118.431,CA-BC
ZGI,54.839699,-94.078598,CA-MB
ZGR,52.045417,-95.46617,CA-MB
ZHP,55.3936,-116.474998,CA-AB
CZJ,9.44686,-78.575678,PA-GY
ZJG,54.51890182,-98.0460968,CA-MB
ZJN,52.120602,-101.236,CA-MB
ZKE,52.282501,-81.677803,CA-ON
YTD,55.31890106,-97.70780182,CA-MB
MSA,53.441399,-91.762802,CA-ON
ZMH,51.73609924,-121.3330002,CA-BC
PIW,55.58890152,-97.16419983,CA-MB
ZMT,54.0275,-132.125,CA-BC
CZN,62.071201,-142.048004,US-AK
XPP,52.996526,-97.274194,CA-MB
CZO,62.56349945,-144.6690063,US-AK
ZPB,53.890885,-92.195935,CA-ON
WPC,49.520429,-113.997002,CA-AB
ZPO,55.52809906,-106.5820007,CA-SK
ZRJ,52.9436,-91.312798,CA-ON
ZSJ,53.06420135,-93.3443985,CA-ON
XSI,56.792801,-98.907204,CA-MB
ZST,55.93541045,-129.9824345,CA-BC
ZSW,54.333302,-130.283005,CA-BC
YDV,51.784568,-96.692305,CA-MB
ZTM,55.86356,-92.081137,CA-MB
ZUC,49.428204,-91.720418,CA-ON
ZUM,53.56190109,-64.10639954,CA-NL
XLB,58.614279,-101.468954,CA-MB
ZWL,58.106899,-103.171997,CA-SK
IUA,42.908902,-77.325226,US-NY
DJN,64.049861,-145.722656,US-AK
MQV,35.90518,0.144539,DZ-27
BUJ,35.3325,4.20639,DZ-28
BJA,36.711952,5.069804,DZ-06
ALG,36.693886,3.214531,DZ-16
DJG,24.292801,9.45244,DZ-56
VVZ,26.723499,8.62265,DZ-33
QSF,36.17810059,5.32449007,DZ-19
TMR,22.811501,5.45108,DZ-11
GJL,36.795101,5.87361,DZ-18
MZW,33.53590012,-0.242353007,DZ-45
AAE,36.826781,7.81334,DZ-23
CZL,36.27600098,6.620389938,DZ-25
QMH,35.8797,7.2708,DZ-04
TEE,35.43159866,8.12071991,DZ-12
BLJ,35.752102,6.30859,DZ-05
DAF,-4.7403,145.9515,PG-MPM
HRM,32.930401,3.31154,DZ-03
DAH,13.866884,46.133473,YE-AB
DAO,-8.431944444,147.8430556,PG-NPP
TID,35.341099,1.46315,DZ-14
TIN,27.7003994,-8.167099953,DZ-37
CFK,36.217166,1.342237,DZ-02
TAF,35.5424,-0.532278,DZ-31
TLM,35.013426,-1.457191,DZ-13
ORN,35.623901,-0.621183,DZ-31
CBH,31.64570045,-2.269860029,DZ-08
BFW,35.17179871,-0.593275011,DZ-22
MUW,35.207699,0.147142,DZ-29
EBH,33.721667,1.0925,DZ-32
INF,19.560518,5.749326,DZ-58
BMW,21.3778,0.92698,DZ-52
AZR,27.837601,-0.186414,DZ-01
BSK,34.793301,5.73823,DZ-07
ELG,30.580732,2.861595,DZ-50
GHA,32.384102,3.79411,DZ-47
HME,31.673,6.14044,DZ-30
INZ,27.250999,2.51202,DZ-57
TGR,33.067799,6.08867,DZ-55
LOO,33.7644,2.92834,DZ-03
ELU,33.511398,6.77679,DZ-39
TMX,29.237101,0.276033,DZ-54
OGX,31.9172,5.41278,DZ-30
IAM,28.0515,9.64291,DZ-33
COO,6.357230186,2.384350061,BJ-AQ
DJA,9.692083333,1.637777778,BJ-DO
KDC,11.14479,2.940381,BJ-AL
NAE,10.376965,1.360507,BJ-AK
PKO,9.357689857,2.609679937,BJ-BO
SVF,8.018170357,2.464580059,BJ-CO
DBK,8.273,79.756,LK-6
DBU,7.8604,80.6304,LK-2
DCK,66.943298,-156.904999,US-AK
DDM,-8.177361111,147.8094444,PG-NPP
DEQ,30.504264,120.107388,CN-33
DEX,-4.8557,139.482006,ID-PP
XKY,13.067,-1.1,BF-SMT
OUG,13.655287,-2.322067,BF-YAT
XDJ,14.125,-1.624722,BF-SOM
XLU,11.1,-2.1,BF-SIS
PUP,11.179139,-1.148472,BF-NAO
XBO,12.65,-0.567,BF-NAM
XBG,12.983,-0.167,BF-GNA
DIP,12.060324,1.784631,BF-TAP
DOR,14.021638,-0.068207,BF-SEN
FNG,12.033,0.35,BF-GOU
XGG,14.454174,-0.218644,BF-OUD
XKA,12.464046,1.492939,BF-TAP
TMQ,14.790874,0.039492,BF-OUD
XPA,11.25,0.7,BF-KMP
ARL,11.597,1.483,BF-TAP
XSE,13.45,0.517,BF-SEN
TEG,11.801149,-0.371377,BF-BLG
XZA,11.167,-0.617,BF-BLG
OUA,12.3532,-1.51242,BF-KAD
BNR,10.688861,-4.727726,BF-COM
DGU,12.459,-3.49,BF-MOU
XGA,10.384059,-3.163454,BF-PON
XNU,12.75,-3.867000103,BF-KOS
BOY,11.16009998,-4.33096981,BF-HOU
TUQ,13.059091,-3.077291,BF-SOR
XDE,10.95,-3.25,BF-BGR
XAR,14.21700001,-0.883000016,BF-SOM
ACC,5.6051898,-0.166786,GH-AA
TML,9.557189941,-0.863214016,GH-NP
WZA,10.0827,-2.50769,GH-UW
DGM,7.1079,79.8721,LK-1
KMS,6.714560032,-1.590819955,GH-AH
NYI,7.36183,-2.32876,GH-BO
TKD,4.89605999,-1.774760008,GH-WP
DHB,48.616667,-123.002778,US-WA
DHG,44.558748,135.490005,RU-PRI
DHL,13.73846,44.72719,YE-DA
ABO,5.461944,-3.234722,CI-CM
ABJ,5.26139,-3.92629,CI-AB
OGO,6.71556,-3.47028,CI-CM
BXI,9.540571,-6.469831,CI-SV
BYK,7.7388,-5.07367,CI-VB
BQO,9.255556,-3.033333,CI-ZZ
BDK,8.01722,-2.76194,CI-ZZ
DIM,6.65167,-4.64056,CI-LC
DJO,6.79281,-6.47319,CI-SM
GGN,6.102855,-5.986809,CI-SM
GGO,6.534711,-7.526847,CI-MG
BBV,4.643413067,-6.923961639,CI-BS
HGO,9.38718,-5.55666,CI-SV
MJC,7.27207,-7.58736,CI-MG
KEO,9.539457,-7.56134,CI-DN
OFI,9.6,-4.05,CI-ZZ
SEO,7.96,-6.644167,CI-WR
SPY,4.74672,-6.66082,CI-BS
ZSS,4.928888,-6.133156,CI-BS
TXU,4.437809467,-7.362728119,CI-BS
TOZ,8.2934,-7.674,CI-WR
DIW,5.990192,80.733129,LK-3
ASK,6.903170109,-5.365580082,CI-YM
DLR,45.877949,133.735822,RU-PRI
DIO,65.758367,-168.953676,US-AK
DKA,13.0078,7.66045,NG-KT
ABV,9.00679,7.26317,NG-FC
QUO,4.8725,8.093,NG-AK
AKR,7.246739864,5.301010132,NG-ON
ABB,6.204167,6.665278,NG-DE
BCU,10.482833,9.744,NG-BA
BNI,6.316979885,5.599500179,NG-ED
CBQ,4.976019859,8.347200394,NG-CR
ENU,6.474269867,7.56196022,NG-EN
GMO,10.298889,10.9,NG-GO
IBA,7.362460136,3.978329897,NG-OY
ILR,8.440210342,4.493919849,NG-KW
QOW,5.427060127,7.206029892,NG-IM
JOS,9.639829636,8.869050026,NG-PL
KAD,10.6960001,7.320109844,NG-KD
KAN,12.0476,8.52462,NG-KN
MIU,11.85529995,13.08090019,NG-BO
MDI,7.70388,8.61394,NG-BE
LOS,6.57737,3.32116,NG-LA
MXJ,9.652170181,6.462259769,NG-NI
PHC,5.015490055,6.949590206,NG-RI
SKO,12.91629982,5.207190037,NG-SO
QRW,5.59821,5.8187,NG-DE
YOL,9.25755024,12.43039989,NG-AD
ZAR,11.1302,7.68581,NG-KD
DPT,69.392503,139.890012,RU-SA
MFQ,13.5025,7.12675,NE-4
NIM,13.4815,2.18361,NE-8
THZ,14.8757,5.26536,NE-5
AJY,16.9659996,8.000109673,NE-1
RLT,18.79039955,7.365950108,NE-1
ZND,13.77900028,8.98375988,NE-7
DSG,16.44583333,122.2068056,PH-AUR
TBJ,36.98,8.87694,TN-32
MIR,35.7580986,10.75469971,TN-52
NBE,36.075833,10.438611,TN-51
TUN,36.851002,10.2272,TN-11
GAF,34.42200089,8.822500229,TN-71
GAE,33.733691,9.91941,TN-81
DJE,33.875,10.7755,TN-82
EBM,31.7043,9.25462,TN-83
